ASF, SCHEFF,Air Schefferville Inc.,C
ASG, AFRICAN STAR,African Star Airways (PTY) Ltd.,South Africa
ASI, AEROSUN,Aerosun International Inc.,K
ASM, AWESOME,Awesome Flight Services (PTY) Ltd.,South Africa
ASO, AERO NITRA,Aero Slovakia,Slovakia
ASP, AIRSPRINT,Airsprint,C
ASR, ALL STAR,All Star Airlines Inc.,K
AST, AEROESTE,Aerolíneas Del Oeste,Mexico
NRE, AVIONES ARE,Aviones Are,Mexico
WAP, ARROW PANAMA,Arrow Panama,Panama
ASV, ASTRAVIA,Astravia-Bissau Air Transports Ltd.,Guinea-Bissau
ASZ, AIR ASTRAKHAN,Astrakhan Airlines,U
ATB, STARLITE,Atlantair Ltd.,C
ATD, AEROTOURS,Aerotours Dominicana,Dominican Republic
ATE, ATLANTIS CANADA,Atlantis Transportation Services Ltd.,C
ATG, MOLDCARGO,Aerotranscargo[6],Moldova
ATI, ,Aero-Tropics Air Services,Y
ATK, AEROTACA,AeroTACA,Colombia
ATM, AIRTAS,Airlines of Tasmania,Y
CPV, AIRCORPORATE,Air Corporate,Italy
ATP, ASTRAL,ASTRAL Colombia - Aerotransportes Especiales Ltda.,Colombia
FEO, FERINCO,Aeroferinco,Mexico
FES, AERO ALFE,Aero Taxis Y Servicios Alfe,Mexico
FFA, AVIALESOOKHRANA,Avialesookhrana,U
FFB, FOXTROT FOXTROT,Africair Service,Senegal
ATR, ATLAS-AIR,Atlas Airlines,K
ATT, AERTURAS,Aer Turas,Ireland
ATU, ATLANT HUNGARY,Atlant Aerobatics Ltd.,Hungary
ATV, AVANTI AIR,Avanti Air,ED
ATW, AERO TRADES,Aero Trades (Western) Ltd.,C
AUA, AUSTRIAN,Austrian Airlines,Austria
AUB, AUGSBURG-AIR,Augsburg Airways,ED
TUP, TUPOLEVAIR,Aviastar-Tu,U
ABW, AIRBRIDGE CARGO,AirBridge Cargo,U
TUR, ,ATUR,Ecuador
TXU, ATESA,ATESA Aerotaxis Ecuatorianos,Ecuador
TXX, COWBOY,Austin Express,K
AUD, AUDI AIR,Audi Air Inc.,K
AUF, AUGUSTA,Augusta Air Luftfahrtunternehmen,ED
AUH, SULTAN,Abu Dhabi Amiri Flight,United Arab Emirates
AUM, ATLAMUR,Air Atlantic Uruguay,Uruguay
AUN, AVIONES UNIDOS,Aviones Unidos,Mexico
AUP, ,Avia Business Group,U
SVE, AEROESPECIAL,Aero Servicios Expecializados,Mexico
AUR, AYLINE,Aurigny Air Services,EG
AUS, ,Aus-Air,Y
AUT, AUSTRAL,Austral Líneas Aéreas,Argentina
AUU, AURORA AIR,Aurora Aviation Inc.,K
AUY, AUSA,Aerolíneas Uruguayas S.A.,Uruguay
AUZ, AUSTRALIAN,Australian Airlines,Y
AVA, AVIANCA,Avianca,Colombia
MCJ, JETMAC,Avianca Argentina,Argentina
ONE, OCEAN AIR,Avianca Brazil,Brazil
AVB, BEAUPAIR,Aviation Beauport,EG
AVF, CARIBOO,Aviair Aviation Ltd.,C
AVH, KENT HELI,AV8 Helicopters,EG
AVJ, ATOMIC,Avia Traffic Company,Kyrgyzstan
AVK, AVIATE-COPTER,AV8 Helicopters,South Africa
AVM, AVEMEX,Aviación Ejecutiva Mexicana S.A.,Mexico
AVO, AVIATION WORK,Aviation at Work,South Africa
AVP, AVCORP,Avcorp Registrations,EG
AVP, AVIA PUEBLA,Aviacion Corporativa de Peubla,Mexico
LFP, ALFA-SPACE,Alfa Aerospace,Y
LFR, LANFREIGHT,Atlantic Airfreight Aviation,São Tomé and Príncipe
LFT, LIFTCO,Aerolift Company,Sierra Leone
AVQ, AQUILINE,Aviation Services Inc.,K
AVR, ACTIVE AERO,Active Aero Charter Inc.,K
AVS, AVIALSA,Avialsa T-35,Spain
AVT, ASIAVIA,Asia Avia Airlines,Indonesia
AVU, AVIASUD,Avia Sud Aérotaxi,LF
AVV, AIRVANTAGE,Airvantage Incorporated,K
AVW, AVIATOR,Aviator Airways,Greece
AVX, PASLAUGA,Aviapaslauga,Lithuania
XXX, ,ASL (Air Service Liege),Belgium
YRG, YUGAIR,Air Yugoslavia,Serbia
ZAK, ,Airlink Zambia,Zambia
ZZM, ,Agence Nationale des Aerodromes et de la Meteorologie,Ivory Coast
BGA, BELUGA,Airbus Transport International,LF
BGD, AIR BANGLA,Air Bangladesh,Bangladesh
BGF, BULGARIAN,Aviodetachment-28,Bulgaria
BGG, AERO BG,Aero BG,Mexico
BHC, BAHIA,Aerotaxis De La Bahia,Mexico
BIV, AVIASERVICE,Aviaservice,Georgia
SZA, AESA,Aerolíneas de El Salvador,El Salvador
AVY, AEROVARADERO,Aerovaradero S.A.,Cuba
AWB, AIRNAT,Airways International Inc.,K
AWK, AIRWORK,Airwork,New Zealand
AWL, AUSSIEWORLD,Australian Wetleasing,Y
AWO, AWOOD AIR,Awood Air Ltd.,C
AWR, ARCTIC WINGS,Arctic Wings And Rotors Ltd.,C
ISM, STORK,Auo Airclub AIST-M,U
AWS, ARAB WINGS,Arab Wings,Jordan
AWV, AIRWAVE,Airwave Transport Inc.,C
AWY, AEROWEE,Aeroway S.L.,Spain
AXF, FREIGHTEXPRESS,Asian Express Airlines,Y
AXH, AEROMEXHAGA,Aeromexhaga,Mexico
AXI, AIR FREIGHTER,Aeron International Airlines Inc.,K
AXK, EXPRESS JET,African Express Airways,HK
AXM, RED CAP,AirAsia,Malaysia
XAX, XANADU,AirAsia X,Malaysia
WAJ, WING ASIA,AirAsia Japan,Japan
IAD, ARIYA,AirAsia India,India
AXN, ALEXANDROS,Alexandair,Greece
AXP, AEROMAX SPAIN,Aeromax,Spain
AXQ, ACTION AIR,Action Airlines (Action Air Charter),K
BNI, ALBERNI,Alberni Airways,C
BNZ, AERO BONANZA,Aerolíneas Bonanza,Mexico
BOC, AEROBONA,Aerobona,Mexico
BOI, ABAIR,Aboitiz Air,Philippines
AXR, RENTAXEL,Axel Rent S.A.,Mexico
AXS, ALTUS,Altus Airlines,K
AXV, AXAVIA,Aviaxess,LF
AXX, IMPEX,Avioimpex A.D.p.o.,Macedonia
AXY, AXIS,Axis Airways,LF
AYD, AIRLINES ALADIA,Aladia Airlines,Mexico
AYK, ,Aykavia Aircompany,Armenia
AYM, AIRMAN,Airman S.L.,Spain
NPT, NEPTUNE,West Atlantic UK,EG
GBN, ATLANTIC GABON,Atlantic Airlines,Gabon
BJK, BLACKJACK,Atlantic Airlines,K
HHA, ATLANTIC HONDURAS,Atlantic Airlines de Honduras,Honduras
AYN, ATLANTIC NICARAGUA,Atlantic Airlines S.A.,Nicaragua
AYS, ,Awsaj Aviation Services,Libya
AYT, AYEET,Ayeet Aviation & Tourism,LL
AYZ, ATLANT-SOYUZ,Atlant-Soyuz Airlines,U
AZA, ALITALIA,Alitalia,Italy
AZB, TUMARA,Azamat,Kazakhstan
AZE, ARCUS AIR,Arcus-Air Logistic,ED
AZI, ASTRA,Astra Airlines,Greece
AZK, AZALHELICOPTER,Azalhelikopter,Azerbaijan
AZL, SKY AFRICA,Africa One,Zambia
AZM, AEROCOZUMEL,Aerocozumel,Mexico
AZP, ARIZONA PACIFIC,Arizona Pacific Airways,K
AZS, ZITOTRANS,Aviacon Zitotrans Air Company,U
AZT, AZIMUT,Azimut S.A.,Spain
AZV, AZOV AVIA,Azov Avia Airlines,UK
MHC, AERO JOMACHA,Aero Jomacha,Mexico
AZY, ARIZAIR,Arizona Airways Inc.,K
AZZ, AZZA TRANSPORT,Azza Transport,Sudan
NAR, NIGHT AIR,Air Continental Inc,K
NAU, ANTANIK,Antanik-Air,UK
NER, NEWAIR,Air Newark,K
NFF, ,Aircraft Support and Services,Lebanon
OBA, AEROBANANA,Aerobanana,Mexico
OBK, AMAKO AIR,Amako Airlines,Nigeria
OCA, AROSCA,Aserca Airlines,Venezuela
NFS, ,Afrique CArgo Service Senegal,Senegal
NGC, ANGOSERVICE,Angoservice,Angola
NGE, ANGEL AIR,Angel Airlines,Thailand
NGF, ANGEL FLIGHT,Angel Flight America,K
OUL, CITY EXPRESS,Air Atonabee,C
OVA, AERONOVA,Aero Nova,Spain
XPE, EXPERT,Amira Air,Austria
XSS, INTER EXPRESS,Aero Express Intercontinental,Mexico
XTJ, ,Advance Aviation Services,K
TLR, AIR LIBYA,Air Libya Tibesti,Libya
OVC, ,Aerovic,Ecuador
RVE, AIRVENTURE,Airventure,Belgium
RVI, AERO SERVICIOS,Aero Servicios,Mexico
RVL, AIR VALLEE,Airvallee,Italy
OVE, AEROMOVER,Aeromover,Mexico
OVI, VIAS EJECUTIVAS,Aerovías Ejecutivas,Mexico
PTD, PITY,Aero Servicio Pity,Mexico
PTE, AERO-COP,Aero Copter,Mexico
PLL, AIRPAL,Air Pal,Spain
PLM, PULLMANTUR,Air Pullmantur,Spain
AEH, AVEX,Aviaexpress,Hungary
PSG, SERVIAVIONES,Aviones Para Servirle,Mexico
SLU, AVIO SLUZBA,Avio Sluzba,Serbia
SCU, SCORPIO UNIVERS,Air Scorpio,Bulgaria
SIP, AIR SPIRIT,Air Spirit,K
BMV, OLIGA,Alatau Airlines,Kazakhstan
GUG, AVIATECA,Aviateca,Guatemala
PXX, PINE STATE,Aroostook Aviation,K
PYC, AEROPYCSA,Aeropycsa,Mexico
PVK, BORIS,Association of Private Pilots of Kazakhstan,Kazakhstan
BAS, AEROSERV,Aero Services,Barbados
BBE, BABEL AIR,Ababeel Aviation,Sudan
BBT, AGYDAL,Air Bashkortostan,U
MCY, MERCY,Ambulance Air Africa,South Africa
EGF, EAGLE FLIGHT,American Eagle Airlines,K
PUE, PUELCHE,Aeropuelche,Chile
PUT, ,Aeroput,Serbia
AZI, AZZURRA,Azzurra Air,Italy
ETC, TRANATTICO,African Transport Trading and Investment Company,Sudan
VUE, FLIGHTVUE,AD Aviation,EG
XCT, AEROCOSTAXI,Aero Costa Taxi Aéreo,Mexico
VRO, AEROVITRO,Aerovitro,Mexico
VRI, VILLARICA,Aerotaxi Villa Rica,Mexico
VEG, AEROVEGA,Aerovega,Mexico
VVG, AEROVILLA,Aerovilla,Colombia
VLR, VILLAVERDE,Aerolíneas Villaverde,Mexico
WIL, WILLIAMETTE,Aero Air,K
VEJ, VENEJECUTIV,Aero Ejecutivos,Venezuela
WAB, WABASH,Aero Industries Inc,K
VNG, VANGUARDIA,Aero Servicios Vanguardia,Mexico
VAD, VALLES,Aero Taxi Los Valles,Spain
VMR, AERO VILAMOURA,Aero Vilamoura,Portugal
VLS, VIREL,Aero Virel,Mexico
XAA, ,Aeronautical Radio Inc,K
VUO, AEROVUELOX,Aerovuelox,Mexico
VTM, AERONAVES TSM,Aeronaves TSM,Mexico
VUN, AIRIVOIRE,Air Ivoire,Ivory Coast
BOT, BOTSWANA,Air Botswana,Botswana
XPR, ,Air-Rep,K
XLL, TINGA-TINGA,Air Excel,Tanzania
VAE, AIR-EVANS,Air Evans,Spain
WHY, AIR SOREL,Air Sorel,C
WDR, WIND RIDER,Air Net Private Charter,K
XEC, ,Air Executive Charter,ED
UPA, FOYLE,Air Foyle,EG
VTY, VICTORY,Air Midwest (Nigeria),Nigeria
VTA, AIR TAHITI,Air Tahiti,French Polynesia
URG, URGA,Air Urga,UK
VDR, VARDAR,Air Vardar,Macedonia
VIM, CRYSTAL,Air VIA,Bulgaria
WLR, AIRWALSER,Air Walser,Italy
URA, ROSAVIA,Aircompany Rosavia,UK
XLB, ,Aircraft Performance Group,K
WLA, AIRLIMITED,Airwaves Airlink,Zambia
XFX, AIRCORP,Airways Corporation of New Zealand,New Zealand
WAY, GARONNE,Airways,LF
WGS, AIRWINGS,Airwings oy,Finland
XAK, SUNEXPRESS,AirHK,HK
WPK, WOLFPACK,Air-Lift Associates,K
VAB, ,Airtrans Ltd,U
URP, AIR-ARP,ARP 410 Airlines,UK
WPR, WESTPAC RESCUE,Auckland Regional Rescue Helicopter Trust,New Zealand
URR, AIR AURORA,Aurora Airlines,Slovenia
UST, AUSTRO AEREO,Austro Aéreo,Ecuador
WLT, WINGLET,Aviation Partners,K
VLV, VLADLIFT,Avialift Vladivostok,U
VME, AVIAMERICA,Aviación Comercial de América,Mexico
VVA, IALSI,Aviast Air,U
WLV, WOLVERINE,Aviation North,K
WTA, WEST TOGO,Africa West,Togo
VNT, AVIENT,Avient Air Zambia,Zambia
VZR, IAZUR,Aviazur,LF
VID, AVIAPRAD,Aviaprad,U
VXG, AVIREX-GABON,Avirex,Gabon
VXX, EXPRESSAVIA,Aviaexpress Aircompany,UK
XAM, ALLIANCE,AMR Services Corporation,K
XAO, ,Airline Operations Services,K
VAZ, REMONT AIR,Airlines 400,U
VAS, ATRAN,ATRAN Cargo Airlines,Russian Federation
VAM, AMERAVIA,Ameravia,Uruguay
KHV, AIR ANGKOR,Angkor Air,Cambodia
VBC, AIR VICTOR,AVB-2004 Ltd,Bulgaria
XKX, ,ASECNA,LF
XAT, ,AT and T Aviation Division,K
VAI, AIR AVALAIR,Avalair,Serbia
VRT, AVERITT,Averitt Air Charter,K
AVE, AVENSA,Avensa,Venezuela
VLI, AEROVOLAR,Avolar Aerolíneas,Mexico
VSA, STARBIRD,Avstar Aviation,South Africa
VSC, AVESCA,AVESCA,Colombia
XAV, AVIAPROM,Aviaprom Enterprises,U
VTT, VIATRANSPORT,Avia Trans Air Transport,Sudan
VSR, AVIOSTART,Aviostart AS,Bulgaria
VTG, ATACARGO,Aviação Transportes Aéreos e Cargas,Angola
XJA, ,Assistance Aeroportuaire de L'Aeroport de Paris,LF
XFS, ,American Flight Service Systems,K
XME, AUS-CARGO,Australian air Express,Y
XMG, ,AMS Group,U
CAJ, CAR LINE,Air Caraibes Atlantique,LF
CAO, AIRCHINA FREIGHT,Air China Cargo,Z
CBE, AEROCARIBE,Aerovías Caribe,Mexico
CBO, TAXI CABO,Aerotaxi del Cabo,Mexico
CBS, AIR COLUMBUS,Air Columbus,UK
CBV, CABOAEREO,Aereo Cabo,Mexico
CCA, AIR CHINA,Air China,Z
CDA, CARDAL,Aerocardal,Chile
CDP, CONDOR-PERU,Aero Condor Peru,Peru
CDU, ,Aerotrans,U
CDV, SKOL,Airline Skol,U
CFF, AEROFAN,Aerofan,Spain
CFM, ACEF,ACEF,Portugal
CFR, ,Africa One,Democratic Republic of the Congo
CFV, CALAFIA,Aero Calafia,Mexico
CGB, CARGO BELIZE,Air Cargo Belize,Belize
CGV, CLUBE ALGARVE,Aero Clube Do Algarve,Portugal
CGW, CHANGCHENG,Air Great Wall,Z
CHJ, AIR CHAIKA,Aircompany Chaika,UK
CHR, ZAIRE CHARTER,Air Charter Services,Democratic Republic of the Congo
CHV, CHARTAIR,Air Charter Professionals,K
CID, ACID,Asia Continental Airlines,Kazakhstan
CIR, AIR ARCTIC,Arctic Circle Air Service,K
CKL, CIRCLE CITY,Aviation Charter Services,K
CLL, AEROCASTILLO,Aerovías Castillo,Mexico
CLP, CLUB PORTUGAL,Aero Club De Portugal,Portugal
CMF, COMPASSION,Air Care Alliance,K
CND, CONDOMINICANA,Aero Continente Dominicana,Dominican Republic
CNE, CONNECTOR,Air Toronto,C
CNH, CHENANGO,Aquila Air,K
CNU, AIR CONSUL,Air Consul,Spain
CNX, CANEX,AllCanada Express,C
CPF, TECHSERVICE,Airtechservice,UK
CRD, AIR CORRIDOR,Air Corridor,Mozambique
CRF, AIR CENTRAL,Air Central,Japan
CRJ, AIR CRUZAL,Air Cruzal,Angola
CRP, AEROTRANSCORP,Aerotransportes Corporativos,Mexico
CRQ, CREE,Air Creebec,C
CTA, CHAR-TRAN,Aero Charter and Transport,K
CTE, TENGLONG,Air Tenglong,Z
CTR, CENTAURO,Aerolíneas Centauro,Mexico
CUO, CUAHONTE,Aerocuahonte,Mexico
CVA, CHATHAM,Air Chathams,New Zealand
CWM, AIR MARSHALLS,Air Marshall Islands,Marshall Islands
CWP, COASTWATCH,Australian Customs Service,Y
CYL, CITYLINER,Air One Cityliner,Italy
CYO, COYOTE,Air Transport,K
CYD, CYCLONE,AccessAir,K
CYE, AEROCHEYENNE,Aerocheyenne,Mexico
DAH, AIR ALGERIE,Air Algérie,Algeria
DAP, DAP,Aerovías DAP,Chile
DBA, DOUBLE-A,Air Alpha,K
DBD, AIR NIAGARA,Air Niagara Express,C
DEF, TIRPA,Aviation Defense Service,LF
DEG, DEGGER,Air Service Groningen,EH
DHI, ADAM SKY,Adam Air,Indonesia
DHL, D-H-L,Astar Air Cargo,K
DHM, ARCHER,Archer Aviation,EG
DIC, AEROMEDICA,Aeromedica,Mexico
DIN, AERODIN,Aerodin,Mexico
DJA, ANTINEA,Antinea Airlines,Algeria
DJU, AIR DJIB,Air Djibouti,Djibouti
DLA, DOLOMITI,Air Dolomiti,Italy
DLS, AEROMODELO,Aero Modelo,Mexico
DLU, DEL SUR,Aerolíneas del Sur,Chile
DMC, DINAMICAMONT,Aerodinamica de Monterrey,Mexico
DMI, AERODINAMICO,Aeroservicios Dinamicos,Mexico
DML, ,Aerotaxis Dosmil,Mexico
DNA, AERODESPACHOS,Aerodespachos de El Salvador,El Salvador
DNC, FLYINGOLIVE,Aerodynamics Málaga,Spain
DNJ, DYNAJET,Aerodynamics Incorporated,K
DRD, ALADA AIR,Air Madrid,Spain
DRM, DARTMOOR,Airways Flight Training,EG
DRO, AERONORESTE,Aeronaves Del Noreste,Mexico
DSC, ADDIS CARGO,Addis Air Cargo Services,Ethiopia
DSK, SKYBANNER,Aero Algarve,Portugal
DST, DESERT,Aex Air,K
DVI, AERO DAVINCI,Aero Davinci International,Mexico
DYN, AERO DYNAMIC,Aero Dynamics,K
EAE, AECA,Aeroservicios Ecuatorianos,Ecuador
EAP, AERO-PYRENEES,Aero-Pyrenees,LF
EAT, TRANS EUROPE,Air Transport,Slovakia
EAY, REVAL,Aero Airlines,Estonia
EBC, CALIXJET,Aero Ejecutivo De Baja California,Mexico
ECE, AIRCITY,Air City,ED
ECG, EJECTUIVOS RCG,Aero Ejecutivos RCG,Mexico
ECL, AERO CASTELLANA,Aeronáutica Castellana,Spain
ECM, AERO COMERCIALES,Aerolíneas Comerciales,Mexico
EDA, ANDES,Aerolineas Nacionales Del Ecuador,Ecuador
EET, AESTE,Air Este,Spain
EFC, FLIGHT TAXI,Air Mana,LF
EJP, EJECCORPORATIVOS,Aeroservicios Ejecutivos Corporativos,Mexico
ELG, ALPI EAGLES,Alpi Eagles,Italy
END, ARRENDADORA,Arrendadora y Transportadora Aérea,Mexico
ENW, AERONOR,Aeronaves Del Noroeste,Spain
EOL, EOLE,Airailes,LF
EOM, AERO ERMES,Aero Ermes,Mexico
EPL, EMPRESARIALES,Aero Transportes Empresariales,Mexico
EPE, AEROEMPRESARIAL,Aero Empresarial,Mexico
EQL, EQUATORIAL,Air São Tomé and Príncipe,São Tomé and Príncipe
ERG, AVIANERGO,Avianergo,U
ERI, ASERGIO,Aero Servicios Regiomontanos,Mexico
ERK, AEROSEC,Aerosec,Chile
ERM, EOMAAN,Aeromaan,Mexico
ESB, AEREOSABA,Aereosaba,Mexico
ESO, ,Avitat,EG
ESU, ALESUR,Aerolíneas Ejecutivas Del Sureste,Mexico
ESZ, ESPERANZA,Aeronáutica La Esperanza,Mexico
ETE, AEROSIETE,Aero Siete,Mexico
EUK, SNOWBIRD,Air Atlanta Europe,EG
EVE, SUNBEAM,Air Evex,ED
EVR, DIANA,Aeronautical Academy of Europe,Portugal
EWE, ,Eurowings Europe,Austria
EXG, EXCHANGE,Air Exchange,K
FAC, FAROECOPTER,Atlantic Helicopters,Denmark
FAG, FUAER,Argentine Air Force,Argentina
FAJ, FIJIAIR,Air Fiji,Fiji
FAN, FANBIRD,AF-Air International,Angola
FBW, ,Aviation Data Systems,K
FCI, FAST CHECK,Air Carriers,K
FCO, AEROFRISCO,Aerofrisco,Mexico
FCU, ,Alfa 4,Mexico
FDA, AIR SANKORE,African Airlines,Mali
FDS, FLYDOC,African Medical and Research Foundation,HK
FGT, FREIAERO,Aero Freight,Mexico
FIC, AEROSAFIN,Aerosafin,Mexico
FIF, AIR FINLAND,Air Finland,Finland
FII, FLIGHT CHECKER,Aerodata Flight Inspection,ED
FIX, AIRFIX,Airfix Aviation,Finland
FJI, PACIFIC,Fiji Airways,Fiji
FLD, ,Air Falcon,Pakistan
FLI, FAROELINE,Atlantic Airways,Faroe Islands
FLZ, AIR FLORIDA,Aero Leasing,K
FMT, ,Air Fret De Mauritanie,Mauritania
FNM, ,Avio Nord,Italy
FNO, RIAZOR,Aeroflota Del Noroeste,Spain
FNX, AERO FENIX,Aero Fenix,LF
FPY, AFRICOMPANY,African Company Airlines,Democratic Republic of the Congo
FRJ, AFRIJET,Afrijet Airlines,Nigeria
FRK, AFRIFAST,Afrika Aviation Handlers,HK
FRQ, CHARTER AFRIQUE,Afrique Chart'air,Cameroon
FRT, ,Aerofreight Airlines,U
FST, FAST TRACK,Aeros Limited,EG
FTC, AFFAIRES TCHAD,Air Affaires Tchad,Chad
FTY, FLY TYROL,ABC Bedarfsflug,Austria
FXI, FAXI,Air Iceland,Iceland
GAP, ORIENT PACIFIC,Air Philippines,Philippines
GAU, AEROGAUCHO,Aerogaucho,Uruguay
GBJ, GLOBAL JET,Aero Business Charter,ED
GCF, AEROCARTO,Aeronor,Spain
GCK, AEROGEM,Aerogem Cargo,Ghana
GFO, AEROVIAS GOLFO,Aerovías del Golfo,Mexico
GGL, GIRA GLOBO,Aeronáutica,Angola
GGN, GEORGIAN,Air Georgian,C
GHL, HANDLING,Aviance,EG
GHN, AIR GHANA,Air Ghana,Ghana
GIL, AFRICAN TRANSPORT,African International Transport,Guinea
GIP, FUTURE EXPRESS,Air Guinee Express,Guinea
GIZ, AFRILENS,Africa Airlines,Guinea
GLL, TWINS,Air Gemini,Angola
GLT, GASLIGHT,Aero Charter,K
GME, MAYAN EAGLES,Aguilas Mayas Internacional,Guatemala
GMM, AEROGUAMUCHIL,Aerotaxis Guamuchil,Mexico
GMS, SERVICIOS GAMA,Aeroservicios Gama,Mexico
GNT, GINTA,Amber Air,Lithuania
GOA, ALBERTA,Alberta Government,C
GRE, GREECE AIRWAYS,Air Scotland,Greece
GRG, AIR GEORGIA,Air Georgia,Georgia
GRI, ,Air Cargo Center,São Tomé and Príncipe
GRL, GREENLAND,Air Greenland,Denmark
GRO, ALLEGRO,Allegro,Mexico
GRR, AGROAR,Agroar - Trabalhos Aéreos,Portugal
GRX, GRODNO,Aircompany Grodno,Belarus
GSP, GREEN SPEED,Airlift Alaska,K
ITI, AIRSWIFT,AirSwift,Philippines
GSV, AGRAV,Agrocentr-Avia,Kazakhstan
GTC, GOLDEN WINGS,Altin Havayolu Tasimaciligi Turizm Ve Ticaret,Turkey
GTI, GIANT,Atlas Air,K
GTP, GRUPOTAMPICO,Aerotaxi Grupo Tampico,Mexico
GUA, AGUASCALIENTES,Aerotaxis de Aguascalientes,Mexico
GUY, GREEN BIRD,Air Guyane,French Guiana
GVI, IRINA,Air Victoria Georgia,Georgia
HAD, HAITI AVIA,Air d'Ayiti,Haiti
HAH, AIR COMORES,Air Comores International,Comoros
HAT, TAXI BIRD,Air Taxi,LF
HEI, AEROHEIN,Aerohein,Chile
HGH, HIGHER,Atlantic Air Lift,LF
HID, EJECUTIVA HIDALGO,Aviación Ejecutiva De Hildago,Mexico
HJA, AIRHAITI,Air Haiti,Haiti
HLN, ORANGE,Air Holland,EH
HJT, AL-RAIS CARGO,Al Rais Cargo,United Arab Emirates
HKH, HAWKHUNGARY,Air-Invest,Hungary
HMA, TAHOMA,Air Tahoma,K
HMT, HAMILTON,Air Nova,EG
HOM, AERO HOMEX,Aero Homex,Mexico
HPO, ALMIRON,Almiron Aviation,Uganda
HQO, ,Avinor,Norway
HYR, HIGHFLYER,Airlink Airways,Ireland
HZT, HORIZON TOGO,Air Horizon,Togo
IAE, ,AC Insat-Aero,U
ICM, INTER-CAMEROUN,Air Inter Cameroun,Cameroon
IFI, HELLAS LIFT,Air Lift,Greece
IKM, EASY SHUTTLE,Aero Survey,Ghana
ILK, ILEK,Aero Airline,Kazakhstan
IME, AIRTIME,Airtime Charters,EG
IMN, TAXI CIMARRON,Aerotaxis Cimarron,Mexico
INA, AERO-NACIONAL,Aero Internacional,Mexico
ING, AEROINGE,Aeroingenieria,Chile
INO, INTENOR,Aeroservicios Intergrados de Norte,Mexico
IPL, IPULL,Airpull Aviation,Spain
IRD, ARVAND,Arvand Airlines,Iran
IRH, ATLAS AVIA,Atlas Aviation Group,Iran
IRW, ARAM,Aram Airline,Iran
IRX, ARIA,Aria Tour,Iran
ITE, AEROTAXI,Aerotaxi S.R.O.,LK
ITF, AIR AVITA,Avita-Servicos Aéreos,Angola
ITO, AERO CITRO,Aero Citro,Mexico
IVE, COMPANY EXEC,Air Executive,Spain
IWS, ,Aviainvest,U
JAB, AIR BAGAN,Air Bagan,Myanmar
JAD, AEROJAL,Aerojal,Mexico
JAR, AIRLINK,Airlink,Austria
JEE, AMBJEK AIR,Ambjek Air Services,Nigeria
UTX, ,Avfinity,K
JMR, ALEXANDAIR,Alexandair,C
JMX, JAMAICA EXPRESS,Air Jamaica Express,Jamaica
JOA, ,Air Swift Aviation,Y
JOB, JOBENI,Aerojobeni,Mexico
JOL, EDIL,Atyrau Air Ways,Kazakhstan
JPR, JASPER,Aerosmith Aviation,K
JTS, AVIONESJETS,Arrendamiento de Aviones Jets,Mexico
JUA, JUAREZ,Aero Juarez,Mexico
JZA, JAZZ,Air Canada Jazz,C
KAA, AASCO,Asia Aero Survey and Consulting Engineers,Republic of Korea
KAD, AIR KIROVOGRAD,Air Kirovograd,UK
KAM, ICO-AIR,Air Mach,Italy
KAV, AIRKUFRA,Air Kufra,Libya
KEK, ARKHABAY,Arkhabay,Kazakhstan
KFK, KRIFKA AIR,Aero Charter Krifka,Austria
KFT, AIR KRAFT MIR,Air Kraft Mir,Uzbekistan
KGD, CONCORDE AIR,Air Concorde,Bulgaria
KHH, ,Alexandria Airlines,Egypt
KIE, TWEETY,Afit,ED
KKB, KHAKI BLUE,Air South,K
KKK, ATLASJET,Atlasjet,Turkey
KLB, TRANS MALI,Air Mali International,Mali
KLZ, AEROKALUZ,Aerokaluz,Mexico
KOR, AIR KORYO,Air Koryo,Democratic People's Republic of Korea
KOY, ALEKS,Araiavia,Kazakhstan
KRE, AEROSUCRE,AeroSucre,Colombia
KRT, KOKTA,Air Kokshetau,Kazakhstan
KSI, KISSARI,Air Kissari,Angola
KTN, AERONAVIGACIYA,Aeronavigaciya,UK
KVR, KAVAIR,Alliance Avia,Kazakhstan
KYC, DOLPHIN,Av Atlantic,K
KZR, ASTANALINE,Air Astana,Kazakhstan
LAG, AVILEG,Aviation Legacy,Gambia
LBC, ALBANIAN,Albanian Airlines,Albania
LBI, ALBISA,Albisa,Mexico
LBW, ALBANWAYS,Albatros Airways,Albania
LDG, DURANGO,Aerolíneas Aéreas Ejecutivas De Durango,Mexico
BOX, GERMAN CARGO,Aerologic,ED
LDN, ALDONAS AIR,Al-Donas Airlines,Nigeria
LDR, AEROLIDER,Aero Lider,Mexico
LEM, ,Aleem,Egypt
LET, MEXEJECUTIV,Aerolíneas Ejecutivas,Mexico
LFA, ,Air Alfa,Turkey
LFC, LIFE FLIGHT CANADA,Aero Control Air,C
LGN, AEROLAGUNA,Aerolaguna,Mexico
LHR, AL AHRAM,Al Ahram Aviation,Egypt
LID, ALIDA,Alidaunia,Italy
LIE, AL-DAWOOD AIR,Al-Dawood Air,Nigeria
LKP, LAKE POWELL,American Aviation,K
LKS, AIRLIN,Airlink Solutions,Spain
LKY, LUCKY,Air Solutions,K
LLR, ALLIED,Air India Regional,India
LMA, AEROLIMA,Aerolima,Mexico
LML, ALAMIA AIR,Alamia Air,Libya
LMP, AIR FLIGHT,Air Plus Argentina,Argentina
